cod_rest,latitud,longitud,latitud_rest,longitud_rest,comision,canal,medio,nom_rest,fecha_trans,valor_trans
134,3.369237,-76.527519,3.369237,-76.527519,3.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-04,29.0
61,3.465173,-76.530913,3.465173,-76.530913,489.0,callcenter,CallCenter,AV SEXTA,2023-05-04,4891.0
27,3.373917,-76.53903,3.373917,-76.53903,1832.0,didi,didi,UNICENTRO CALI,2023-05-04,13084.0
60,3.476362,-76.527899,3.476362,-76.527899,746.0,tictuk,TICTUK,CHIPICHAPE,2023-05-04,6216.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1324.0,web,Web,CIUDAD CORDOBA,2023-05-04,13240.0
133,3.41587,-76.540117,3.41587,-76.540117,201.0,web,Web,COSMOCENTRO,2023-05-04,2012.0
149,3.465755,-76.521846,3.465755,-76.521846,391.0,web,Web,TERMINAL CAL,2023-05-04,3913.0
61,3.465173,-76.530913,3.465173,-76.530913,1267.0,ifood,LOGISTIC,AV SEXTA,2023-05-04,9749.0
158,3.434722,-76.541968,3.434722,-76.541968,39.0,callcenter,CallCenter,SAN FERNANDO,2023-05-04,389.0
134,3.369237,-76.527519,3.369237,-76.527519,1311.0,web,Web,JARDIN PLAZA,2023-05-04,13114.0
60,3.476362,-76.527899,3.476362,-76.527899,1070.0,ifood,MARKETIFOOD,CHIPICHAPE,2023-05-04,8230.0
149,3.465755,-76.521846,3.465755,-76.521846,473.0,tictuk,TICTUK,TERMINAL CAL,2023-05-04,3945.0
134,3.369237,-76.527519,3.369237,-76.527519,396.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-04,3962.0
149,3.465755,-76.521846,3.465755,-76.521846,1665.0,didi,didi,TERMINAL CAL,2023-05-04,11893.0
37,3.425126,-76.540525,3.425126,-76.540525,23.0,tictuk,TICTUK,ROOSEVELT,2023-05-04,188.0
60,3.476362,-76.527899,3.476362,-76.527899,699.0,ifood,Marketifood,CHIPICHAPE,2023-05-04,5379.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1861.0,rappi,Rappi,PASO ANCHO ,2023-05-04,12833.0
61,3.465173,-76.530913,3.465173,-76.530913,1885.0,rappi,Rappi,AV SEXTA,2023-05-04,13002.0
45,3.419646,-76.539767,3.419646,-76.539767,1049.0,app,Ios,PALMETTO PLAZA,2023-05-04,9535.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,591.0,didi,didi,PASO ANCHO ,2023-05-04,4223.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,667.0,ifood,LOGISTIC,CIUDAD CORDOBA,2023-05-04,5129.0
134,3.369237,-76.527519,3.369237,-76.527519,693.0,rappi,Rappi,JARDIN PLAZA,2023-05-04,4781.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,836.0,web,Web,CIUDAD CORDOBA,2023-05-04,8362.0
133,3.41587,-76.540117,3.41587,-76.540117,311.0,web,Web,COSMOCENTRO,2023-05-04,3113.0
134,3.369237,-76.527519,3.369237,-76.527519,680.0,rappi,Rappi,JARDIN PLAZA,2023-05-04,4691.0
37,3.425126,-76.540525,3.425126,-76.540525,1260.0,tictuk,TICTUK,ROOSEVELT,2023-05-04,10497.0
26,3.465128,-76.500496,3.465128,-76.500496,455.0,app,Ios,UNICO CALI,2023-05-05,4138.0
61,3.465173,-76.530913,3.465173,-76.530913,658.0,tictuk,TICTUK,AV SEXTA,2023-05-05,5486.0
61,3.465173,-76.530913,3.465173,-76.530913,1307.0,tictuk,TICTUK,AV SEXTA,2023-05-05,10890.0
37,3.425126,-76.540525,3.425126,-76.540525,1555.0,tictuk,TICTUK,ROOSEVELT,2023-05-05,12955.0
27,3.373917,-76.53903,3.373917,-76.53903,758.0,didi,didi,UNICENTRO CALI,2023-05-05,5417.0
133,3.41587,-76.540117,3.41587,-76.540117,1099.0,app,Android,COSMOCENTRO,2023-05-05,9991.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1107.0,tictuk,TICTUK,PASO ANCHO ,2023-05-05,9224.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,390.0,web,Web,CIUDAD CORDOBA,2023-05-05,3903.0
45,3.419646,-76.539767,3.419646,-76.539767,415.0,app,Ios,PALMETTO PLAZA,2023-05-05,3775.0
26,3.465128,-76.500496,3.465128,-76.500496,411.0,callcenter,CallCenter,UNICO CALI,2023-05-05,4110.0
134,3.369237,-76.527519,3.369237,-76.527519,463.0,app,Ios,JARDIN PLAZA,2023-05-05,4209.0
134,3.369237,-76.527519,3.369237,-76.527519,50.0,web,Web,JARDIN PLAZA,2023-05-05,502.0
115,3.384993,-76.52411,3.384993,-76.52411,1153.0,web,Web,CANEY,2023-05-05,11531.0
37,3.425126,-76.540525,3.425126,-76.540525,508.0,app,Ios,ROOSEVELT,2023-05-05,4617.0
26,3.465128,-76.500496,3.465128,-76.500496,491.0,callcenter,CallCenter,UNICO CALI,2023-05-05,4910.0
60,3.476362,-76.527899,3.476362,-76.527899,500.0,app,Android,CHIPICHAPE,2023-05-05,4544.0
26,3.465128,-76.500496,3.465128,-76.500496,1461.0,app,Android,UNICO CALI,2023-05-05,13280.0
27,3.373917,-76.53903,3.373917,-76.53903,1449.0,app,Android,UNICENTRO CALI,2023-05-05,13171.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,594.0,tictuk,TICTUK,PASO ANCHO ,2023-05-05,4950.0
115,3.384993,-76.52411,3.384993,-76.52411,538.0,web,Web,CANEY,2023-05-05,5383.0
115,3.384993,-76.52411,3.384993,-76.52411,1188.0,tictuk,TICTUK,CANEY,2023-05-05,9900.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,719.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-05-05,5995.0
27,3.373917,-76.53903,3.373917,-76.53903,647.0,didi,didi,UNICENTRO CALI,2023-05-05,4619.0
133,3.41587,-76.540117,3.41587,-76.540117,531.0,app,Ios,COSMOCENTRO,2023-05-05,4831.0
45,3.419646,-76.539767,3.419646,-76.539767,410.0,app,Ios,PALMETTO PLAZA,2023-05-05,3724.0
26,3.465128,-76.500496,3.465128,-76.500496,1854.0,didi,didi,UNICO CALI,2023-05-05,13246.0
37,3.425126,-76.540525,3.425126,-76.540525,665.0,callcenter,CallCenter,ROOSEVELT,2023-05-05,6649.0
115,3.384993,-76.52411,3.384993,-76.52411,476.0,web,Web,CANEY,2023-05-05,4759.0
115,3.384993,-76.52411,3.384993,-76.52411,25.0,tictuk,TICTUK,CANEY,2023-05-05,210.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1430.0,didi,didi,PASO ANCHO ,2023-05-05,10212.0
158,3.434722,-76.541968,3.434722,-76.541968,1693.0,ifood,Marketifood,SAN FERNANDO,2023-05-05,13025.0
61,3.465173,-76.530913,3.465173,-76.530913,4.0,web,Web,AV SEXTA,2023-05-05,42.0
45,3.419646,-76.539767,3.419646,-76.539767,851.0,rappi,Rappi,PALMETTO PLAZA,2023-05-05,5868.0
45,3.419646,-76.539767,3.419646,-76.539767,591.0,app,Ios,PALMETTO PLAZA,2023-05-05,5372.0
37,3.425126,-76.540525,3.425126,-76.540525,603.0,tictuk,TICTUK,ROOSEVELT,2023-05-05,5025.0
149,3.465755,-76.521846,3.465755,-76.521846,59.0,app,Ios,TERMINAL CAL,2023-05-05,534.0
26,3.465128,-76.500496,3.465128,-76.500496,852.0,web,Web,UNICO CALI,2023-05-05,8520.0
133,3.41587,-76.540117,3.41587,-76.540117,1463.0,didi,didi,COSMOCENTRO,2023-05-05,10450.0
134,3.369237,-76.527519,3.369237,-76.527519,371.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-05,3706.0
27,3.373917,-76.53903,3.373917,-76.53903,36.0,rappi,Rappi,UNICENTRO CALI,2023-05-05,245.0
133,3.41587,-76.540117,3.41587,-76.540117,30.0,didi,didi,COSMOCENTRO,2023-05-05,216.0
61,3.465173,-76.530913,3.465173,-76.530913,823.0,app,Ios,AV SEXTA,2023-05-05,7486.0
26,3.465128,-76.500496,3.465128,-76.500496,1237.0,tictuk,TICTUK,UNICO CALI,2023-05-05,10309.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,503.0,callcenter,CallCenter,PASO ANCHO ,2023-05-05,5027.0
26,3.465128,-76.500496,3.465128,-76.500496,164.0,app,Android,UNICO CALI,2023-05-05,1489.0
26,3.465128,-76.500496,3.465128,-76.500496,490.0,callcenter,CallCenter,UNICO CALI,2023-05-05,4904.0
37,3.425126,-76.540525,3.425126,-76.540525,552.0,rappi,Rappi,ROOSEVELT,2023-05-05,3806.0
149,3.465755,-76.521846,3.465755,-76.521846,1131.0,rappi,Rappi,TERMINAL CAL,2023-05-05,7799.0
26,3.465128,-76.500496,3.465128,-76.500496,641.0,rappi,Rappi,UNICO CALI,2023-05-05,4424.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1037.0,app,Android,PASO ANCHO ,2023-05-05,9427.0
26,3.465128,-76.500496,3.465128,-76.500496,420.0,tictuk,TICTUK,UNICO CALI,2023-05-05,3503.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,568.0,tictuk,TICTUK,PASO ANCHO ,2023-05-05,4736.0
26,3.465128,-76.500496,3.465128,-76.500496,530.0,app,Ios,UNICO CALI,2023-05-05,4818.0
133,3.41587,-76.540117,3.41587,-76.540117,543.0,tictuk,TICTUK,COSMOCENTRO,2023-05-05,4525.0
45,3.419646,-76.539767,3.419646,-76.539767,368.0,callcenter,CallCenter,PALMETTO PLAZA,2023-05-05,3682.0
45,3.419646,-76.539767,3.419646,-76.539767,472.0,callcenter,CallCenter,PALMETTO PLAZA,2023-05-05,4722.0
134,3.369237,-76.527519,3.369237,-76.527519,102.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-05,849.0
45,3.419646,-76.539767,3.419646,-76.539767,1017.0,web,Web,PALMETTO PLAZA,2023-05-05,10171.0
133,3.41587,-76.540117,3.41587,-76.540117,42.0,app,Android,COSMOCENTRO,2023-05-05,379.0
61,3.465173,-76.530913,3.465173,-76.530913,554.0,app,Android,AV SEXTA,2023-05-05,5034.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,673.0,didi,didi,CIUDAD CORDOBA,2023-05-05,4810.0
45,3.419646,-76.539767,3.419646,-76.539767,1056.0,app,Android,PALMETTO PLAZA,2023-05-05,9603.0
26,3.465128,-76.500496,3.465128,-76.500496,670.0,ifood,MARKETIFOOD,UNICO CALI,2023-05-05,5150.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,183.0,web,Web,CIUDAD CORDOBA,2023-05-05,1830.0
149,3.465755,-76.521846,3.465755,-76.521846,676.0,rappi,Rappi,TERMINAL CAL,2023-05-05,4661.0
134,3.369237,-76.527519,3.369237,-76.527519,483.0,web,Web,JARDIN PLAZA,2023-05-06,4831.0
37,3.425126,-76.540525,3.425126,-76.540525,1253.0,tictuk,TICTUK,ROOSEVELT,2023-05-06,10440.0
158,3.434722,-76.541968,3.434722,-76.541968,447.0,app,Android,SAN FERNANDO,2023-05-06,4067.0
149,3.465755,-76.521846,3.465755,-76.521846,576.0,callcenter,CallCenter,TERMINAL CAL,2023-05-06,5761.0
27,3.373917,-76.53903,3.373917,-76.53903,23.0,web,Web,UNICENTRO CALI,2023-05-06,234.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,652.0,tictuk,TICTUK,PASO ANCHO ,2023-05-06,5431.0
60,3.476362,-76.527899,3.476362,-76.527899,626.0,app,Ios,CHIPICHAPE,2023-05-06,5695.0
158,3.434722,-76.541968,3.434722,-76.541968,620.0,app,Android,SAN FERNANDO,2023-05-06,5632.0
26,3.465128,-76.500496,3.465128,-76.500496,452.0,didi,didi,UNICO CALI,2023-05-06,3231.0
115,3.384993,-76.52411,3.384993,-76.52411,1285.0,app,Ios,CANEY,2023-05-06,11679.0
115,3.384993,-76.52411,3.384993,-76.52411,1399.0,app,Android,CANEY,2023-05-06,12719.0
27,3.373917,-76.53903,3.373917,-76.53903,1897.0,rappi,Rappi,UNICENTRO CALI,2023-05-06,13081.0
26,3.465128,-76.500496,3.465128,-76.500496,1247.0,tictuk,TICTUK,UNICO CALI,2023-05-06,10391.0
61,3.465173,-76.530913,3.465173,-76.530913,666.0,didi,didi,AV SEXTA,2023-05-06,4755.0
37,3.425126,-76.540525,3.425126,-76.540525,1175.0,ifood,MARKETIFOOD,ROOSEVELT,2023-05-06,9042.0
45,3.419646,-76.539767,3.419646,-76.539767,33.0,app,Android,PALMETTO PLAZA,2023-05-06,302.0
133,3.41587,-76.540117,3.41587,-76.540117,558.0,didi,didi,COSMOCENTRO,2023-05-06,3989.0
37,3.425126,-76.540525,3.425126,-76.540525,1355.0,app,Android,ROOSEVELT,2023-05-06,12315.0
134,3.369237,-76.527519,3.369237,-76.527519,1660.0,ifood,MARKETIFOOD,JARDIN PLAZA,2023-05-06,12767.0
45,3.419646,-76.539767,3.419646,-76.539767,904.0,didi,didi,PALMETTO PLAZA,2023-05-06,6457.0
26,3.465128,-76.500496,3.465128,-76.500496,348.0,web,Web,UNICO CALI,2023-05-06,3481.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,694.0,web,Web,CIUDAD CORDOBA,2023-05-06,6945.0
115,3.384993,-76.52411,3.384993,-76.52411,1503.0,rappi,Rappi,CANEY,2023-05-06,10363.0
45,3.419646,-76.539767,3.419646,-76.539767,610.0,rappi,Rappi,PALMETTO PLAZA,2023-05-06,4206.0
133,3.41587,-76.540117,3.41587,-76.540117,143.0,app,Android,COSMOCENTRO,2023-05-06,1301.0
133,3.41587,-76.540117,3.41587,-76.540117,434.0,app,Ios,COSMOCENTRO,2023-05-06,3950.0
26,3.465128,-76.500496,3.465128,-76.500496,537.0,didi,didi,UNICO CALI,2023-05-06,3835.0
158,3.434722,-76.541968,3.434722,-76.541968,476.0,web,Web,SAN FERNANDO,2023-05-06,4759.0
134,3.369237,-76.527519,3.369237,-76.527519,475.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-06,3962.0
27,3.373917,-76.53903,3.373917,-76.53903,1385.0,ifood,Marketifood,UNICENTRO CALI,2023-05-06,10657.0
27,3.373917,-76.53903,3.373917,-76.53903,746.0,callcenter,CallCenter,UNICENTRO CALI,2023-05-06,7455.0
158,3.434722,-76.541968,3.434722,-76.541968,1417.0,rappi,Rappi,SAN FERNANDO,2023-05-06,9772.0
134,3.369237,-76.527519,3.369237,-76.527519,389.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-06,3245.0
61,3.465173,-76.530913,3.465173,-76.530913,1311.0,rappi,Rappi,AV SEXTA,2023-05-06,9039.0
158,3.434722,-76.541968,3.434722,-76.541968,458.0,app,Ios,SAN FERNANDO,2023-05-06,4162.0
115,3.384993,-76.52411,3.384993,-76.52411,817.0,didi,didi,CANEY,2023-05-06,5834.0
60,3.476362,-76.527899,3.476362,-76.527899,708.0,didi,didi,CHIPICHAPE,2023-05-06,5056.0
115,3.384993,-76.52411,3.384993,-76.52411,312.0,callcenter,CallCenter,CANEY,2023-05-06,3124.0
37,3.425126,-76.540525,3.425126,-76.540525,606.0,didi,didi,ROOSEVELT,2023-05-06,4326.0
134,3.369237,-76.527519,3.369237,-76.527519,700.0,didi,didi,JARDIN PLAZA,2023-05-06,4999.0
133,3.41587,-76.540117,3.41587,-76.540117,1281.0,ifood,MARKETIFOOD,COSMOCENTRO,2023-05-06,9853.0
60,3.476362,-76.527899,3.476362,-76.527899,112.0,tictuk,TICTUK,CHIPICHAPE,2023-05-06,937.0
149,3.465755,-76.521846,3.465755,-76.521846,96.0,web,Web,TERMINAL CAL,2023-05-06,965.0
61,3.465173,-76.530913,3.465173,-76.530913,124.0,callcenter,CallCenter,AV SEXTA,2023-05-06,1237.0
133,3.41587,-76.540117,3.41587,-76.540117,2.0,didi,didi,COSMOCENTRO,2023-05-06,14.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,563.0,ifood,MARKETIFOOD,PASO ANCHO ,2023-05-06,4328.0
37,3.425126,-76.540525,3.425126,-76.540525,750.0,ifood,LOGISTIC,ROOSEVELT,2023-05-06,5770.0
134,3.369237,-76.527519,3.369237,-76.527519,554.0,ifood,MARKETIFOOD,JARDIN PLAZA,2023-05-06,4260.0
26,3.465128,-76.500496,3.465128,-76.500496,1690.0,ifood,MARKETPLACE,UNICO CALI,2023-05-06,13002.0
133,3.41587,-76.540117,3.41587,-76.540117,1207.0,callcenter,CallCenter,COSMOCENTRO,2023-05-06,12068.0
134,3.369237,-76.527519,3.369237,-76.527519,242.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-06,2017.0
61,3.465173,-76.530913,3.465173,-76.530913,1402.0,ifood,MARKETPLACE,AV SEXTA,2023-05-06,10783.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1404.0,ifood,LOGISTIC,CIUDAD CORDOBA,2023-05-06,10800.0
60,3.476362,-76.527899,3.476362,-76.527899,429.0,app,Android,CHIPICHAPE,2023-05-06,3896.0
115,3.384993,-76.52411,3.384993,-76.52411,538.0,ifood,MARKETPLACE,CANEY,2023-05-06,4135.0
37,3.425126,-76.540525,3.425126,-76.540525,419.0,app,Android,ROOSEVELT,2023-05-06,3808.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,715.0,rappi,Rappi,CIUDAD CORDOBA,2023-05-06,4933.0
61,3.465173,-76.530913,3.465173,-76.530913,400.0,app,Ios,AV SEXTA,2023-05-06,3640.0
61,3.465173,-76.530913,3.465173,-76.530913,476.0,rappi,Rappi,AV SEXTA,2023-05-06,3286.0
134,3.369237,-76.527519,3.369237,-76.527519,533.0,didi,didi,JARDIN PLAZA,2023-05-06,3807.0
45,3.419646,-76.539767,3.419646,-76.539767,585.0,didi,didi,PALMETTO PLAZA,2023-05-06,4182.0
115,3.384993,-76.52411,3.384993,-76.52411,1731.0,rappi,Rappi,CANEY,2023-05-06,11940.0
27,3.373917,-76.53903,3.373917,-76.53903,577.0,didi,didi,UNICENTRO CALI,2023-05-06,4118.0
26,3.465128,-76.500496,3.465128,-76.500496,3.0,web,Web,UNICO CALI,2023-05-06,26.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,1217.0,app,Ios,CIUDAD CORDOBA,2023-05-06,11068.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,499.0,tictuk,TICTUK,PASO ANCHO ,2023-05-07,4159.0
134,3.369237,-76.527519,3.369237,-76.527519,360.0,tictuk,TICTUK,JARDIN PLAZA,2023-05-07,2997.0
158,3.434722,-76.541968,3.434722,-76.541968,558.0,web,Web,SAN FERNANDO,2023-05-07,5577.0
149,3.465755,-76.521846,3.465755,-76.521846,1815.0,didi,didi,TERMINAL CAL,2023-05-07,12961.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,572.0,didi,didi,CIUDAD CORDOBA,2023-05-07,4088.0
149,3.465755,-76.521846,3.465755,-76.521846,537.0,ifood,LOGISTIC,TERMINAL CAL,2023-05-07,4130.0
134,3.369237,-76.527519,3.369237,-76.527519,654.0,rappi,Rappi,JARDIN PLAZA,2023-05-07,4512.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,690.0,rappi,Rappi,PASO ANCHO ,2023-05-07,4762.0
26,3.465128,-76.500496,3.465128,-76.500496,145.0,ifood,MARKETIFOOD,UNICO CALI,2023-05-07,1118.0
60,3.476362,-76.527899,3.476362,-76.527899,1628.0,ifood,LOGISTIC,CHIPICHAPE,2023-05-07,12524.0
61,3.465173,-76.530913,3.465173,-76.530913,483.0,didi,didi,AV SEXTA,2023-05-07,3449.0
27,3.373917,-76.53903,3.373917,-76.53903,595.0,rappi,Rappi,UNICENTRO CALI,2023-05-07,4106.0
60,3.476362,-76.527899,3.476362,-76.527899,522.0,app,Android,CHIPICHAPE,2023-05-07,4746.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,729.0,didi,didi,CIUDAD CORDOBA,2023-05-07,5206.0
134,3.369237,-76.527519,3.369237,-76.527519,475.0,app,Android,JARDIN PLAZA,2023-05-07,4316.0
134,3.369237,-76.527519,3.369237,-76.527519,480.0,app,Android,JARDIN PLAZA,2023-05-07,4365.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,507.0,didi,didi,CIUDAD CORDOBA,2023-05-07,3618.0
60,3.476362,-76.527899,3.476362,-76.527899,1429.0,app,Ios,CHIPICHAPE,2023-05-07,12990.0
60,3.476362,-76.527899,3.476362,-76.527899,1114.0,rappi,Rappi,CHIPICHAPE,2023-05-07,7680.0
115,3.384993,-76.52411,3.384993,-76.52411,499.0,ifood,MARKETIFOOD,CANEY,2023-05-07,3838.0
27,3.373917,-76.53903,3.373917,-76.53903,684.0,rappi,Rappi,UNICENTRO CALI,2023-05-07,4716.0
26,3.465128,-76.500496,3.465128,-76.500496,384.0,web,Web,UNICO CALI,2023-05-07,3838.0
133,3.41587,-76.540117,3.41587,-76.540117,57.0,callcenter,CallCenter,COSMOCENTRO,2023-05-07,566.0
115,3.384993,-76.52411,3.384993,-76.52411,352.0,web,Web,CANEY,2023-05-07,3520.0
134,3.369237,-76.527519,3.369237,-76.527519,290.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-07,2899.0
134,3.369237,-76.527519,3.369237,-76.527519,540.0,didi,didi,JARDIN PLAZA,2023-05-07,3857.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,501.0,app,Android,PASO ANCHO ,2023-05-07,4555.0
27,3.373917,-76.53903,3.373917,-76.53903,535.0,app,Ios,UNICENTRO CALI,2023-05-07,4862.0
37,3.425126,-76.540525,3.425126,-76.540525,74.0,rappi,Rappi,ROOSEVELT,2023-05-07,512.0
134,3.369237,-76.527519,3.369237,-76.527519,1023.0,rappi,Rappi,JARDIN PLAZA,2023-05-07,7058.0
158,3.434722,-76.541968,3.434722,-76.541968,442.0,tictuk,TICTUK,SAN FERNANDO,2023-05-07,3683.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,372.0,app,Android,PASO ANCHO ,2023-05-07,3381.0
158,3.434722,-76.541968,3.434722,-76.541968,608.0,tictuk,TICTUK,SAN FERNANDO,2023-05-07,5066.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,901.0,didi,didi,PASO ANCHO ,2023-05-07,6438.0
115,3.384993,-76.52411,3.384993,-76.52411,1417.0,ifood,MARKETIFOOD,CANEY,2023-05-07,10897.0
27,3.373917,-76.53903,3.373917,-76.53903,1206.0,tictuk,TICTUK,UNICENTRO CALI,2023-05-07,10054.0
61,3.465173,-76.530913,3.465173,-76.530913,635.0,didi,didi,AV SEXTA,2023-05-07,4538.0
149,3.465755,-76.521846,3.465755,-76.521846,66.0,web,Web,TERMINAL CAL,2023-05-07,664.0
37,3.425126,-76.540525,3.425126,-76.540525,577.0,rappi,Rappi,ROOSEVELT,2023-05-07,3980.0
61,3.465173,-76.530913,3.465173,-76.530913,1157.0,callcenter,CallCenter,AV SEXTA,2023-05-07,11569.0
149,3.465755,-76.521846,3.465755,-76.521846,67.0,app,Ios,TERMINAL CAL,2023-05-07,606.0
158,3.434722,-76.541968,3.434722,-76.541968,1289.0,app,Android,SAN FERNANDO,2023-05-07,11718.0
26,3.465128,-76.500496,3.465128,-76.500496,392.0,app,Android,UNICO CALI,2023-05-07,3568.0
26,3.465128,-76.500496,3.465128,-76.500496,950.0,tictuk,TICTUK,UNICO CALI,2023-05-07,7917.0
26,3.465128,-76.500496,3.465128,-76.500496,1367.0,web,Web,UNICO CALI,2023-05-07,13668.0
45,3.419646,-76.539767,3.419646,-76.539767,714.0,ifood,MARKETPLACE,PALMETTO PLAZA,2023-05-07,5496.0
158,3.434722,-76.541968,3.434722,-76.541968,521.0,rappi,Rappi,SAN FERNANDO,2023-05-07,3591.0
149,3.465755,-76.521846,3.465755,-76.521846,25.0,didi,didi,TERMINAL CAL,2023-05-07,178.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,645.0,web,Web,PASO ANCHO ,2023-05-07,6447.0
115,3.384993,-76.52411,3.384993,-76.52411,1067.0,app,Android,CANEY,2023-05-07,9701.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,951.0,ifood,LOGISTIC,CIUDAD CORDOBA,2023-05-07,7314.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1617.0,ifood,MARKETPLACE,PASO ANCHO ,2023-05-07,12436.0
133,3.41587,-76.540117,3.41587,-76.540117,482.0,app,Android,COSMOCENTRO,2023-05-07,4380.0
187,3.39671417,-76.50974468,3.39671417,-76.50974468,35.0,tictuk,TICTUK,CIUDAD CORDOBA,2023-05-07,292.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,576.0,tictuk,TICTUK,PASO ANCHO ,2023-05-07,4798.0
115,3.384993,-76.52411,3.384993,-76.52411,1516.0,ifood,Marketifood,CANEY,2023-05-07,11661.0
37,3.425126,-76.540525,3.425126,-76.540525,127.0,callcenter,CallCenter,ROOSEVELT,2023-05-07,1266.0
115,3.384993,-76.52411,3.384993,-76.52411,582.0,tictuk,TICTUK,CANEY,2023-05-07,4846.0
26,3.465128,-76.500496,3.465128,-76.500496,504.0,web,Web,UNICO CALI,2023-05-07,5044.0
149,3.465755,-76.521846,3.465755,-76.521846,728.0,tictuk,TICTUK,TERMINAL CAL,2023-05-07,6069.0
133,3.41587,-76.540117,3.41587,-76.540117,1359.0,app,Ios,COSMOCENTRO,2023-05-07,12352.0
115,3.384993,-76.52411,3.384993,-76.52411,1060.0,app,Ios,CANEY,2023-05-07,9632.0
115,3.384993,-76.52411,3.384993,-76.52411,1163.0,web,Web,CANEY,2023-05-07,11631.0
115,3.384993,-76.52411,3.384993,-76.52411,584.0,web,Web,CANEY,2023-05-07,5839.0
45,3.419646,-76.539767,3.419646,-76.539767,689.0,rappi,Rappi,PALMETTO PLAZA,2023-05-07,4750.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,507.0,app,Ios,PASO ANCHO ,2023-05-08,4608.0
26,3.465128,-76.500496,3.465128,-76.500496,209.0,tictuk,TICTUK,UNICO CALI,2023-05-08,1741.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,661.0,web,Web,PASO ANCHO ,2023-05-08,6606.0
134,3.369237,-76.527519,3.369237,-76.527519,1835.0,didi,didi,JARDIN PLAZA,2023-05-08,13110.0
163,3.4126302,-76.5286968,3.4126302,-76.5286968,1452.0,rappi,Rappi,PASO ANCHO ,2023-05-08,10014.0
158,3.434722,-76.541968,3.434722,-76.541968,1386.0,app,Ios,SAN FERNANDO,2023-05-08,12599.0
149,3.465755,-76.521846,3.465755,-76.521846,561.0,rappi,Rappi,TERMINAL CAL,2023-05-08,3866.0
26,3.465128,-76.500496,3.465128,-76.500496,1100.0,ifood,MARKETPLACE,UNICO CALI,2023-05-08,8460.0
134,3.369237,-76.527519,3.369237,-76.527519,175.0,callcenter,CallCenter,JARDIN PLAZA,2023-05-08,1753.0
115,3.384993,-76.52411,3.384993,-76.52411,120.0,didi,didi,CANEY,2023-05-08,858.0
115,3.384993,-76.52411,3.384993,-76.52411,513.0,app,Ios,CANEY,2023-05-08,4661.0
115,3.384993,-76.52411,3.384993,-76.52411,769.0,web,Web,CANEY,2023-05-08,7693.0
45,3.419646,-76.539767,3.419646,-76.539767,384.0,callcenter,CallCenter,PALMETTO PLAZA,2023-05-08,3836.0
115,3.384993,-76.52411,3.384993,-76.52411,1617.0,didi,didi,CANEY,2023-05-08,11548.0
61,3.465173,-76.530913,3.465173,-76.530913,22.0,ifood,Marketifood,AV SEXTA,2023-05-08,172.0
133,3.41587,-76.540117,3.41587,-76.540117,763.0,didi,didi,COSMOCENTRO,2023-05-08,5447.0
37,3.425126,-76.540525,3.425126,-76.540525,1196.0,app,Ios,ROOSEVELT,2023-05-08,10874.0
